Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042327~positive regulation of phosphorylation	16	11.03448275862069	0.013326688651292249	ENSG00000135218, ENSG00000164047, ENSG00000138778, ENSG00000133048, ENSG00000112742, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000012223, ENSG00000170312, ENSG00000100985, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221	143	932	16650	1.9988595095891233	1.0	0.19519743045984383	21.491741136099762
GOTERM_CC_FAT	GO:0005875~microtubule associated complex	6	4.137931034482759	0.013454304533715608	ENSG00000138778, ENSG00000138160, ENSG00000090889, ENSG00000137807, ENSG00000178999, ENSG00000087586	138	149	14527	4.238984534578348	0.9853927565137149	0.1448918474679981	16.64760748144758
GOTERM_CC_FAT	GO:0000780~condensed nuclear chromosome, centromeric region	3	2.0689655172413794	0.013592982498519942	ENSG00000134057, ENSG00000178999, ENSG00000087586	138	19	14527	16.62128146453089	0.9860195929416817	0.14144412403870577	16.804977562291757
GOTERM_BP_FAT	GO:0044788~modulation by host of viral process	3	2.0689655172413794	0.013639922898924982	ENSG00000012223, ENSG00000148175, ENSG00000163661	143	21	16650	16.633366633366634	1.0	0.19838069614669052	21.940032052999914
GOTERM_BP_FAT	GO:0061756~leukocyte adhesion to vascular endothelial cell	3	2.0689655172413794	0.013639922898924982	ENSG00000107562, ENSG00000162692, ENSG00000197561	143	21	16650	16.633366633366634	1.0	0.19838069614669052	21.940032052999914
GOTERM_BP_FAT	GO:1903555~regulation of tumor necrosis factor superfamily cytokine production	5	3.4482758620689653	0.013724102130516256	ENSG00000012223, ENSG00000135218, ENSG00000165168, ENSG00000172232, ENSG00000229314	143	108	16650	5.390442890442891	1.0	0.19854348976306568	22.060093854259655
GOTERM_BP_FAT	GO:0033013~tetrapyrrole metabolic process	4	2.7586206896551726	0.013941578355376604	ENSG00000158578, ENSG00000134827, ENSG00000080819, ENSG00000163554	143	59	16650	7.893801114140097	1.0	0.20042841988128224	22.36946545852624
GOTERM_BP_FAT	GO:0070207~protein homotrimerization	3	2.0689655172413794	0.014920866925408201	ENSG00000148346, ENSG00000118520, ENSG00000008394	143	22	16650	15.87730451366815	1.0	0.21200394156200608	23.74824078304104
GOTERM_BP_FAT	GO:0002544~chronic inflammatory response	3	2.0689655172413794	0.014920866925408201	ENSG00000164047, ENSG00000112299, ENSG00000162692	143	22	16650	15.87730451366815	1.0	0.21200394156200608	23.74824078304104
GOTERM_BP_FAT	GO:0002691~regulation of cellular extravasation	3	2.0689655172413794	0.014920866925408201	ENSG00000107562, ENSG00000102837, ENSG00000197561	143	22	16650	15.87730451366815	1.0	0.21200394156200608	23.74824078304104
GOTERM_BP_FAT	GO:0008608~attachment of spindle microtubules to kinetochore	3	2.0689655172413794	0.014920866925408201	ENSG00000138778, ENSG00000134057, ENSG00000178999	143	22	16650	15.87730451366815	1.0	0.21200394156200608	23.74824078304104
GOTERM_BP_FAT	GO:0071706~tumor necrosis factor superfamily cytokine production	5	3.4482758620689653	0.015042105640344713	ENSG00000012223, ENSG00000135218, ENSG00000165168, ENSG00000172232, ENSG00000229314	143	111	16650	5.244755244755245	1.0	0.21256015364825898	23.91731895481467
GOTERM_CC_FAT	GO:0005694~chromosome	17	11.724137931034482	0.015190678106107497	ENSG00000138778, ENSG00000123219, ENSG00000131747, ENSG00000090889, ENSG00000112742, ENSG00000134057, ENSG00000143476, ENSG00000170312, ENSG00000143228, ENSG00000122952, ENSG00000101003, ENSG00000189060, ENSG00000137804, ENSG00000105610, ENSG00000152253, ENSG00000178999, ENSG00000087586	138	937	14527	1.9098804386494055	0.9915691558495346	0.15183897357873566	18.598296235582524
GOTERM_CC_FAT	GO:0072562~blood microparticle	6	4.137931034482759	0.015326650755350056	ENSG00000228278, ENSG00000132465, ENSG00000148175, ENSG00000128322, ENSG00000223609, ENSG00000229314	138	154	14527	4.101355166572557	0.991924651056204	0.14839400525619695	18.74925331990015
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	22	15.172413793103448	0.015490923069676848	ENSG00000135218, ENSG00000138778, ENSG00000161800, ENSG00000090889, ENSG00000132465, ENSG00000173391, ENSG00000128322, ENSG00000006740, ENSG00000228278, ENSG00000111052, ENSG00000138160, ENSG00000172232, ENSG00000102837, ENSG00000196415, ENSG00000138772, ENSG00000072110, ENSG00000163661, ENSG00000197561, ENSG00000137807, ENSG00000136573, ENSG00000163554, ENSG00000229314	143	1494	16650	1.7145505097312328	1.0	0.2172059146340769	24.54015791687122
GOTERM_BP_FAT	GO:0007584~response to nutrient	6	4.137931034482759	0.01564550524034658	ENSG00000196139, ENSG00000165168, ENSG00000176890, ENSG00000118520, ENSG00000073756, ENSG00000162692	143	171	16650	4.085388295914612	1.0	0.21814048190559154	24.753559447606044
GOTERM_BP_FAT	GO:0007292~female gamete generation	5	3.4482758620689653	0.016437501108383545	ENSG00000124882, ENSG00000073756, ENSG00000066279, ENSG00000134057, ENSG00000087586	143	114	16650	5.106735369893265	1.0	0.22688022385114004	25.838001497791176
GOTERM_CC_FAT	GO:0031225~anchored component of membrane	6	4.137931034482759	0.016529864732686094	ENSG00000124469, ENSG00000109743, ENSG00000086548, ENSG00000112299, ENSG00000162747, ENSG00000204136	138	157	14527	4.022985322625312	0.9944857426930076	0.1544393911116818	20.07381712579107
GOTERM_BP_FAT	GO:0044259~multicellular organismal macromolecule metabolic process	5	3.4482758620689653	0.016920059335403588	ENSG00000196139, ENSG00000100985, ENSG00000118520, ENSG00000196415, ENSG00000118113	143	115	16650	5.062328975372454	1.0	0.23171571916199885	26.491489992439853
GOTERM_BP_FAT	GO:0000912~assembly of actomyosin apparatus involved in cytokinesis	2	1.3793103448275863	0.01698482914347582	ENSG00000161800, ENSG00000137807	143	2	16650	116.43356643356644	1.0	0.2314708299659921	26.578787205547172
GOTERM_BP_FAT	GO:0000915~actomyosin contractile ring assembly	2	1.3793103448275863	0.01698482914347582	ENSG00000161800, ENSG00000137807	143	2	16650	116.43356643356644	1.0	0.2314708299659921	26.578787205547172
GOTERM_BP_FAT	GO:0044837~actomyosin contractile ring organization	2	1.3793103448275863	0.01698482914347582	ENSG00000161800, ENSG00000137807	143	2	16650	116.43356643356644	1.0	0.2314708299659921	26.578787205547172
GOTERM_BP_FAT	GO:0010948~negative regulation of cell cycle process	7	4.827586206896552	0.017020003121706824	ENSG00000170312, ENSG00000129173, ENSG00000112742, ENSG00000134057, ENSG00000178999, ENSG00000145386, ENSG00000087586	143	240	16650	3.395979020979021	1.0	0.2308743473288648	26.6261539079921
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	7	4.827586206896552	0.017020003121706824	ENSG00000135218, ENSG00000164047, ENSG00000158825, ENSG00000100448, ENSG00000129682, ENSG00000197561, ENSG00000005381	143	240	16650	3.395979020979021	1.0	0.2308743473288648	26.6261539079921
GOTERM_BP_FAT	GO:0071216~cellular response to biotic stimulus	6	4.137931034482759	0.01712619406762441	ENSG00000012223, ENSG00000135218, ENSG00000164047, ENSG00000134326, ENSG00000148346, ENSG00000118520	143	175	16650	3.992007992007992	1.0	0.23112908160890067	26.768979885716004
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	14	9.655172413793103	0.017259963881896552	ENSG00000138778, ENSG00000133048, ENSG00000163421, ENSG00000129682, ENSG00000012223, ENSG00000170312, ENSG00000100526, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221, ENSG00000175063, ENSG00000145386	143	788	16650	2.068616662525292	1.0	0.23170781370133908	26.94852547767369
GOTERM_CC_FAT	GO:0005871~kinesin complex	4	2.7586206896551726	0.0173598148309714	ENSG00000138778, ENSG00000138160, ENSG00000090889, ENSG00000137807	138	58	14527	7.259870064967516	0.9957626879151643	0.15696311482532743	20.97579249469399
GOTERM_BP_FAT	GO:0010243~response to organonitrogen compound	14	9.655172413793103	0.017423008984038937	ENSG00000164047, ENSG00000176890, ENSG00000107562, ENSG00000073756, ENSG00000118520, ENSG00000137563, ENSG00000170312, ENSG00000165168, ENSG00000104267, ENSG00000124882, ENSG00000162692, ENSG00000008394, ENSG00000105610, ENSG00000145386	143	789	16650	2.065994841660241	1.0	0.23262509655092878	27.166802070583852
GOTERM_BP_FAT	GO:0045785~positive regulation of cell adhesion	9	6.206896551724138	0.017492390292490702	ENSG00000135218, ENSG00000112299, ENSG00000186265, ENSG00000107562, ENSG00000172232, ENSG00000102837, ENSG00000162692, ENSG00000197561, ENSG00000163554	143	385	16650	2.7218236309145403	1.0	0.23243643825885418	27.259499304656543
GOTERM_BP_FAT	GO:0031401~positive regulation of protein modification process	18	12.413793103448276	0.017612588432333418	ENSG00000135218, ENSG00000164047, ENSG00000138778, ENSG00000133048, ENSG00000112742, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000117399, ENSG00000012223, ENSG00000170312, ENSG00000100985, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221, ENSG00000175063	143	1143	16650	1.833599471394747	1.0	0.23284179928652127	27.41982690999145
GOTERM_BP_FAT	GO:0001819~positive regulation of cytokine production	9	6.206896551724138	0.01773786346925537	ENSG00000135218, ENSG00000156575, ENSG00000164047, ENSG00000165168, ENSG00000124882, ENSG00000172232, ENSG00000073756, ENSG00000186652, ENSG00000197561	143	386	16650	2.7147722743577667	1.0	0.23330198959627269	27.586571126354585
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	5	3.4482758620689653	0.01791159133916429	ENSG00000170312, ENSG00000124882, ENSG00000129173, ENSG00000117318, ENSG00000167513	143	117	16650	4.975793437331899	1.0	0.23431583785767973	27.817208540976058
GOTERM_MF_FAT	GO:0004252~serine-type endopeptidase activity	7	4.827586206896552	0.018025311527755675	ENSG00000012223, ENSG00000100985, ENSG00000172232, ENSG00000100448, ENSG00000196415, ENSG00000118113, ENSG00000197561	127	255	15478	3.345561216612629	0.9999416880840494	0.5562417475395811	23.24100728578401
GOTERM_BP_FAT	GO:0044843~cell cycle G1/S phase transition	7	4.827586206896552	0.018307634584639645	ENSG00000170312, ENSG00000100526, ENSG00000176890, ENSG00000134057, ENSG00000171848, ENSG00000167513, ENSG00000087586	143	244	16650	3.340307233749857	1.0	0.23786009402096953	28.340395956370678
GOTERM_MF_FAT	GO:0044877~macromolecular complex binding	19	13.10344827586207	0.018767802120239166	ENSG00000135218, ENSG00000138778, ENSG00000131747, ENSG00000119326, ENSG00000186431, ENSG00000132465, ENSG00000005381, ENSG00000117399, ENSG00000104921, ENSG00000100985, ENSG00000170312, ENSG00000138160, ENSG00000189060, ENSG00000119888, ENSG00000162692, ENSG00000166803, ENSG00000162747, ENSG00000072110, ENSG00000163554	127	1306	15478	1.7730522964874413	0.9999611241628501	0.5421274619806478	24.080653611249257
GOTERM_BP_FAT	GO:0032637~interleukin-8 production	4	2.7586206896551726	0.018799211729158403	ENSG00000156575, ENSG00000164047, ENSG00000133048, ENSG00000197561	143	66	16650	7.056579783852511	1.0	0.24243571333727332	28.984805598686414
GOTERM_MF_FAT	GO:0016755~transferase activity, transferring amino-acyl groups	3	2.0689655172413794	0.01880798265343861	ENSG00000166947, ENSG00000115828, ENSG00000204136	127	26	15478	14.062386432465173	0.9999619681578287	0.5166115823761706	24.125846946961758
GOTERM_BP_FAT	GO:0001556~oocyte maturation	3	2.0689655172413794	0.01905819035742112	ENSG00000124882, ENSG00000134057, ENSG00000087586	143	25	16650	13.972027972027973	1.0	0.2443385758598391	29.322095954595873
GOTERM_BP_FAT	GO:0002227~innate immune response in mucosa	3	2.0689655172413794	0.01905819035742112	ENSG00000012223, ENSG00000164047, ENSG00000169397	143	25	16650	13.972027972027973	1.0	0.2443385758598391	29.322095954595873
GOTERM_BP_FAT	GO:1901136~carbohydrate derivative catabolic process	6	4.137931034482759	0.019930267516888797	ENSG00000008438, ENSG00000158825, ENSG00000133048, ENSG00000072571, ENSG00000133063, ENSG00000122176	143	182	16650	3.8384692230846076	1.0	0.25301920792039767	30.446785250830967
GOTERM_MF_FAT	GO:0034987~immunoglobulin receptor binding	3	2.0689655172413794	0.020205767174552674	ENSG00000132465, ENSG00000128322, ENSG00000166527	127	27	15478	13.541557305336834	0.9999822868806258	0.5178083672816427	25.68250924279325
GOTERM_BP_FAT	GO:0022607~cellular component assembly	33	22.758620689655174	0.020279183392621473	ENSG00000135218, ENSG00000138778, ENSG00000158825, ENSG00000161800, ENSG00000148346, ENSG00000090889, ENSG00000118520, ENSG00000066279, ENSG00000132465, ENSG00000134057, ENSG00000170312, ENSG00000138160, ENSG00000088325, ENSG00000008394, ENSG00000148175, ENSG00000136573, ENSG00000137807, ENSG00000150625, ENSG00000178999, ENSG00000123219, ENSG00000184292, ENSG00000129682, ENSG00000111052, ENSG00000189060, ENSG00000102837, ENSG00000011426, ENSG00000072110, ENSG00000171848, ENSG00000159339, ENSG00000122176, ENSG00000163554, ENSG00000087586, ENSG00000175063	143	2618	16650	1.4676499970617618	1.0	0.25581714844830017	30.892018112904076
GOTERM_BP_FAT	GO:0045730~respiratory burst	3	2.0689655172413794	0.020532407263564888	ENSG00000165168, ENSG00000132465, ENSG00000005381	143	26	16650	13.434642280796128	1.0	0.2575392110667273	31.213456223028746
GOTERM_BP_FAT	GO:0006779~porphyrin-containing compound biosynthetic process	3	2.0689655172413794	0.020532407263564888	ENSG00000158578, ENSG00000080819, ENSG00000163554	143	26	16650	13.434642280796128	1.0	0.2575392110667273	31.213456223028746
GOTERM_BP_FAT	GO:0055065~metal ion homeostasis	11	7.586206896551724	0.02130072286740487	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000107562, ENSG00000166947, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561, ENSG00000112077	143	558	16650	2.2952853598014893	1.0	0.26478927054660506	32.18012240831979
GOTERM_BP_FAT	GO:0002262~myeloid cell homeostasis	5	3.4482758620689653	0.021663705150754057	ENSG00000166947, ENSG00000158578, ENSG00000105610, ENSG00000112077, ENSG00000169877	143	124	16650	4.6949018723212275	1.0	0.2676051708010372	32.632336868763275
GOTERM_BP_FAT	GO:0055080~cation homeostasis	12	8.275862068965518	0.021836621596742004	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000104267, ENSG00000107562, ENSG00000166947, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561, ENSG00000112077	143	643	16650	2.172943697049451	1.0	0.2683761579653916	32.84675851098632
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	12	8.275862068965518	0.021836621596742004	ENSG00000135218, ENSG00000112299, ENSG00000184292, ENSG00000186265, ENSG00000107562, ENSG00000172232, ENSG00000102837, ENSG00000119888, ENSG00000162692, ENSG00000197561, ENSG00000105205, ENSG00000163554	143	643	16650	2.172943697049451	1.0	0.2683761579653916	32.84675851098632
GOTERM_MF_FAT	GO:0032403~protein complex binding	13	8.96551724137931	0.022259571411144898	ENSG00000138778, ENSG00000119326, ENSG00000186431, ENSG00000132465, ENSG00000117399, ENSG00000100985, ENSG00000104921, ENSG00000138160, ENSG00000119888, ENSG00000162692, ENSG00000162747, ENSG00000072110, ENSG00000163554	127	766	15478	2.0683579696141114	0.9999942477833554	0.5295757489518093	27.915877552243472
GOTERM_BP_FAT	GO:0043066~negative regulation of apoptotic process	14	9.655172413793103	0.022681532917193287	ENSG00000138449, ENSG00000107562, ENSG00000163421, ENSG00000005381, ENSG00000242550, ENSG00000170312, ENSG00000100985, ENSG00000012223, ENSG00000112299, ENSG00000172232, ENSG00000119888, ENSG00000136573, ENSG00000178999, ENSG00000087586	143	818	16650	1.9927505257578606	1.0	0.27618260145859796	33.88523617244324
GOTERM_BP_FAT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	4	2.7586206896551726	0.022772834206160667	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	71	16650	6.559637545553039	1.0	0.27605275239818183	33.99654161417449
GOTERM_BP_FAT	GO:0006915~apoptotic process	24	16.551724137931036	0.023058328719340278	ENSG00000196139, ENSG00000138449, ENSG00000131747, ENSG00000148346, ENSG00000133048, ENSG00000107562, ENSG00000073756, ENSG00000163421, ENSG00000105205, ENSG00000005381, ENSG00000242550, ENSG00000012223, ENSG00000100985, ENSG00000170312, ENSG00000121742, ENSG00000112299, ENSG00000172232, ENSG00000189060, ENSG00000088325, ENSG00000117318, ENSG00000119888, ENSG00000136573, ENSG00000178999, ENSG00000087586	143	1747	16650	1.5995452744164822	1.0	0.27793024555820944	34.34344716810246
GOTERM_BP_FAT	GO:0009611~response to wounding	12	8.275862068965518	0.023188998137160556	ENSG00000170312, ENSG00000135218, ENSG00000124882, ENSG00000118520, ENSG00000117318, ENSG00000196415, ENSG00000134057, ENSG00000123405, ENSG00000072110, ENSG00000223609, ENSG00000160180, ENSG00000087586	143	649	16650	2.152854849310936	1.0	0.2781986003699879	34.501648952893795
GOTERM_BP_FAT	GO:0045766~positive regulation of angiogenesis	5	3.4482758620689653	0.023408178480714192	ENSG00000164047, ENSG00000165168, ENSG00000133048, ENSG00000073756, ENSG00000138772	143	127	16650	4.583998678486868	1.0	0.279368513444363	34.7662029227773
GOTERM_BP_FAT	GO:0051439~regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	4	2.7586206896551726	0.023618143854918457	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	72	16650	6.468531468531468	1.0	0.28043296376591964	35.01868747569531
GOTERM_BP_FAT	GO:0009411~response to UV	5	3.4482758620689653	0.024008104918851792	ENSG00000073756, ENSG00000166803, ENSG00000197561, ENSG00000178999, ENSG00000143476	143	128	16650	4.548186188811189	1.0	0.28330061838377707	35.48517058992287
GOTERM_MF_FAT	GO:0019862~IgA binding	2	1.3793103448275863	0.024225044352937312	ENSG00000186431, ENSG00000132465	127	3	15478	81.249343832021	0.9999980437621613	0.5384685782087821	29.99452160061956
GOTERM_BP_FAT	GO:1904667~negative regulation of ubiquitin protein ligase activity	4	2.7586206896551726	0.0244803151175007	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	73	16650	6.379921448414599	1.0	0.2869536422907668	36.04580865275454
GOTERM_BP_FAT	GO:0042493~response to drug	9	6.206896551724138	0.02471135631271525	ENSG00000170312, ENSG00000165168, ENSG00000148346, ENSG00000176890, ENSG00000118520, ENSG00000073756, ENSG00000137563, ENSG00000008394, ENSG00000134057	143	411	16650	2.5496401408810168	1.0	0.2881704410838174	36.318435863775946
GOTERM_BP_FAT	GO:0043069~negative regulation of programmed cell death	14	9.655172413793103	0.02495941586546889	ENSG00000138449, ENSG00000107562, ENSG00000163421, ENSG00000005381, ENSG00000242550, ENSG00000170312, ENSG00000100985, ENSG00000012223, ENSG00000112299, ENSG00000172232, ENSG00000119888, ENSG00000136573, ENSG00000178999, ENSG00000087586	143	829	16650	1.96630872143538	1.0	0.28954264019166853	36.60992246265824
GOTERM_BP_FAT	GO:0002252~immune effector process	13	8.96551724137931	0.024970506178847364	ENSG00000135218, ENSG00000128322, ENSG00000005381, ENSG00000105205, ENSG00000008438, ENSG00000104921, ENSG00000172232, ENSG00000100448, ENSG00000138772, ENSG00000179750, ENSG00000163661, ENSG00000197561, ENSG00000166527	143	742	16650	2.039941190884587	1.0	0.28857615610602627	36.62292484756616
GOTERM_BP_FAT	GO:0007143~female meiotic division	3	2.0689655172413794	0.025227886272042678	ENSG00000124882, ENSG00000112742, ENSG00000087586	143	29	16650	12.044851700024115	1.0	0.2900253706156146	36.92397294312335
GOTERM_BP_FAT	GO:0033014~tetrapyrrole biosynthetic process	3	2.0689655172413794	0.025227886272042678	ENSG00000158578, ENSG00000080819, ENSG00000163554	143	29	16650	12.044851700024115	1.0	0.2900253706156146	36.92397294312335
GOTERM_BP_FAT	GO:0045471~response to ethanol	5	3.4482758620689653	0.025235786825591036	ENSG00000170312, ENSG00000165168, ENSG00000176890, ENSG00000137563, ENSG00000162692	143	130	16650	4.47821409359871	1.0	0.28903488120401877	36.933192529939106
GOTERM_BP_FAT	GO:0098771~inorganic ion homeostasis	12	8.275862068965518	0.025331655359958585	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000104267, ENSG00000107562, ENSG00000166947, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561, ENSG00000112077	143	658	16650	2.12340850638723	1.0	0.28890498109714025	37.044965365149864
GOTERM_BP_FAT	GO:0048661~positive regulation of smooth muscle cell proliferation	4	2.7586206896551726	0.025359339846263644	ENSG00000100985, ENSG00000124882, ENSG00000073756, ENSG00000197561	143	74	16650	6.293706293706293	1.0	0.2881176583320504	37.07720778967981
GOTERM_MF_FAT	GO:0020037~heme binding	5	3.4482758620689653	0.025674016239358805	ENSG00000165168, ENSG00000206177, ENSG00000073756, ENSG00000223609, ENSG00000005381	127	137	15478	4.447956779125238	0.9999991179431447	0.5390660482043956	31.491031373245082
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	17	11.724137931034482	0.026125594303547182	ENSG00000158825, ENSG00000131747, ENSG00000148346, ENSG00000176890, ENSG00000073756, ENSG00000132465, ENSG00000112742, ENSG00000080819, ENSG00000100504, ENSG00000165168, ENSG00000102837, ENSG00000129173, ENSG00000117318, ENSG00000148175, ENSG00000008394, ENSG00000072110, ENSG00000163554	127	1160	15478	1.7860847135487377	0.9999993120094879	0.5261267057421537	31.951300772385615
GOTERM_BP_FAT	GO:0045321~leukocyte activation	13	8.96551724137931	0.02612831362322205	ENSG00000156575, ENSG00000186265, ENSG00000128322, ENSG00000105205, ENSG00000008438, ENSG00000109743, ENSG00000112299, ENSG00000172232, ENSG00000138772, ENSG00000162692, ENSG00000163221, ENSG00000166527, ENSG00000163554	143	747	16650	2.026286966046002	1.0	0.29444386121940846	37.96657601067619
GOTERM_BP_FAT	GO:0071822~protein complex subunit organization	23	15.862068965517242	0.026583972924328535	ENSG00000135218, ENSG00000123219, ENSG00000158825, ENSG00000138778, ENSG00000148346, ENSG00000118520, ENSG00000132465, ENSG00000134057, ENSG00000129682, ENSG00000170312, ENSG00000111052, ENSG00000189060, ENSG00000102837, ENSG00000011426, ENSG00000148175, ENSG00000008394, ENSG00000171848, ENSG00000123405, ENSG00000136573, ENSG00000159339, ENSG00000122176, ENSG00000163554, ENSG00000175063	143	1674	16650	1.5997443416798256	1.0	0.2977065960331301	38.48795921591136
GOTERM_BP_FAT	GO:0071248~cellular response to metal ion	5	3.4482758620689653	0.027153688440925312	ENSG00000196139, ENSG00000138449, ENSG00000165168, ENSG00000140848, ENSG00000134057	143	133	16650	4.3772017456227985	1.0	0.30199793976555733	39.13402795541124
GOTERM_BP_FAT	GO:0044236~multicellular organism metabolic process	5	3.4482758620689653	0.027153688440925312	ENSG00000196139, ENSG00000100985, ENSG00000118520, ENSG00000196415, ENSG00000118113	143	133	16650	4.3772017456227985	1.0	0.30199793976555733	39.13402795541124
GOTERM_BP_FAT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	4	2.7586206896551726	0.02716789777397946	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	76	16650	6.128082443871918	1.0	0.30105742893487564	39.150059400612555
GOTERM_MF_FAT	GO:0003777~microtubule motor activity	4	2.7586206896551726	0.02748732038872502	ENSG00000138778, ENSG00000138160, ENSG00000090889, ENSG00000137807	127	80	15478	6.093700787401575	0.9999996750130021	0.5262019169119867	33.32186118817228
GOTERM_MF_FAT	GO:0008236~serine-type peptidase activity	7	4.827586206896552	0.02784470311923788	ENSG00000012223, ENSG00000100985, ENSG00000172232, ENSG00000100448, ENSG00000196415, ENSG00000118113, ENSG00000197561	127	282	15478	3.0252415256603564	0.9999997331257388	0.5136297692251115	33.67727962583238
GOTERM_BP_FAT	GO:0001932~regulation of protein phosphorylation	19	13.10344827586207	0.02799103250923541	ENSG00000135218, ENSG00000164047, ENSG00000138778, ENSG00000133048, ENSG00000112742, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000012223, ENSG00000100985, ENSG00000170312, ENSG00000100526, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221, ENSG00000175063, ENSG00000145386	143	1300	16650	1.7017213555675093	1.0	0.3076222002379392	40.07197001472556
GOTERM_CC_FAT	GO:0097149~centralspindlin complex	2	1.3793103448275863	0.02802808045892457	ENSG00000161800, ENSG00000137807	138	3	14527	70.17874396135267	0.999859408166236	0.23568652201607676	31.7614293989648
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	9	6.206896551724138	0.02831877019966824	ENSG00000100985, ENSG00000086548, ENSG00000133818, ENSG00000107562, ENSG00000172232, ENSG00000073756, ENSG00000119888, ENSG00000138772, ENSG00000197561	143	422	16650	2.483180326782223	1.0	0.30955163639429784	40.43535082821852
GOTERM_BP_FAT	GO:0010039~response to iron ion	3	2.0689655172413794	0.028576894429671998	ENSG00000138449, ENSG00000134057, ENSG00000080819	143	31	16650	11.267764493570946	1.0	0.31082664284789885	40.72008123251549
GOTERM_BP_FAT	GO:0042981~regulation of apoptotic process	20	13.793103448275861	0.02899658226399679	ENSG00000196139, ENSG00000138449, ENSG00000131747, ENSG00000107562, ENSG00000073756, ENSG00000163421, ENSG00000005381, ENSG00000242550, ENSG00000012223, ENSG00000100985, ENSG00000170312, ENSG00000112299, ENSG00000172232, ENSG00000102837, ENSG00000117318, ENSG00000119888, ENSG00000072110, ENSG00000136573, ENSG00000178999, ENSG00000087586	143	1400	16650	1.6633366633366633	1.0	0.3135510107352941	41.18028569107799
GOTERM_BP_FAT	GO:0070301~cellular response to hydrogen peroxide	4	2.7586206896551726	0.02904367632367346	ENSG00000170312, ENSG00000115607, ENSG00000148346, ENSG00000118520	143	78	16650	5.970952124798279	1.0	0.31289402321407866	41.231715103784985
GOTERM_MF_FAT	GO:0017171~serine hydrolase activity	7	4.827586206896552	0.029117406147525032	ENSG00000012223, ENSG00000100985, ENSG00000172232, ENSG00000100448, ENSG00000196415, ENSG00000118113, ENSG00000197561	127	285	15478	2.993396878021826	0.9999998677610878	0.5132179983523646	34.92871014205255
GOTERM_BP_FAT	GO:0006873~cellular ion homeostasis	11	7.586206896551724	0.029181431423351743	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000104267, ENSG00000107562, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561, ENSG00000112077	143	588	16650	2.1781789638932496	1.0	0.3130557363857026	41.38190784755713
GOTERM_BP_FAT	GO:0030100~regulation of endocytosis	6	4.137931034482759	0.029547846528081435	ENSG00000135218, ENSG00000172232, ENSG00000102837, ENSG00000196415, ENSG00000163661, ENSG00000136573	143	202	16650	3.4584227653534585	1.0	0.31525621580423624	41.77964307580254
GOTERM_BP_FAT	GO:0051054~positive regulation of DNA metabolic process	6	4.137931034482759	0.029547846528081435	ENSG00000170312, ENSG00000131747, ENSG00000124882, ENSG00000129173, ENSG00000138772, ENSG00000178999	143	202	16650	3.4584227653534585	1.0	0.31525621580423624	41.77964307580254
GOTERM_BP_FAT	GO:0002444~myeloid leukocyte mediated immunity	4	2.7586206896551726	0.030006713235267705	ENSG00000172232, ENSG00000100448, ENSG00000138772, ENSG00000197561	143	79	16650	5.895370452332478	1.0	0.3182502884002386	42.274137914413004
