"Category","Term","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","Rids"
"GOTERM_BP_FAT","GO:0006779~porphyrin-containing compound biosynthetic process",3,2.06896551724138,0.0205324072635649,143,26,16650,13.4346422807961,1,0.257539211066727,31.2134562230287,296
"GOTERM_BP_FAT","GO:0055065~metal ion homeostasis",11,7.58620689655172,0.0213007228674049,143,558,16650,2.29528535980149,1,0.264789270546605,32.1801224083198,297
"GOTERM_BP_FAT","GO:0002262~myeloid cell homeostasis",5,3.44827586206897,0.0216637051507541,143,124,16650,4.69490187232123,1,0.267605170801037,32.6323368687633,298
"GOTERM_BP_FAT","GO:0055080~cation homeostasis",12,8.27586206896552,0.021836621596742,143,643,16650,2.17294369704945,1,0.268376157965392,32.8467585109863,299
"GOTERM_BP_FAT","GO:0030155~regulation of cell adhesion",12,8.27586206896552,0.021836621596742,143,643,16650,2.17294369704945,1,0.268376157965392,32.8467585109863,300
"GOTERM_MF_FAT","GO:0032403~protein complex binding",13,8.96551724137931,0.0222595714111449,127,766,15478,2.06835796961411,0.999994247783355,0.529575748951809,27.9158775522435,301
"GOTERM_BP_FAT","GO:0043066~negative regulation of apoptotic process",14,9.6551724137931,0.0226815329171933,143,818,16650,1.99275052575786,1,0.276182601458598,33.8852361724432,302
"GOTERM_BP_FAT","GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle",4,2.75862068965517,0.0227728342061607,143,71,16650,6.55963754555304,1,0.276052752398182,33.9965416141745,303
"GOTERM_BP_FAT","GO:0006915~apoptotic process",24,16.551724137931,0.0230583287193403,143,1747,16650,1.59954527441648,1,0.277930245558209,34.3434471681025,304
"GOTERM_BP_FAT","GO:0009611~response to wounding",12,8.27586206896552,0.0231889981371606,143,649,16650,2.15285484931094,1,0.278198600369988,34.5016489528938,305
"GOTERM_BP_FAT","GO:0045766~positive regulation of angiogenesis",5,3.44827586206897,0.0234081784807142,143,127,16650,4.58399867848687,1,0.279368513444363,34.7662029227773,306
"GOTERM_BP_FAT","GO:0051439~regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle",4,2.75862068965517,0.0236181438549185,143,72,16650,6.46853146853147,1,0.28043296376592,35.0186874756953,307
"GOTERM_BP_FAT","GO:0009411~response to UV",5,3.44827586206897,0.0240081049188518,143,128,16650,4.54818618881119,1,0.283300618383777,35.4851705899229,308
"GOTERM_MF_FAT","GO:0019862~IgA binding",2,1.37931034482759,0.0242250443529373,127,3,15478,81.249343832021,0.999998043762161,0.538468578208782,29.9945216006196,309
"GOTERM_BP_FAT","GO:1904667~negative regulation of ubiquitin protein ligase activity",4,2.75862068965517,0.0244803151175007,143,73,16650,6.3799214484146,1,0.286953642290767,36.0458086527545,310
"GOTERM_BP_FAT","GO:0042493~response to drug",9,6.20689655172414,0.0247113563127152,143,411,16650,2.54964014088102,1,0.288170441083817,36.3184358637759,311
"GOTERM_BP_FAT","GO:0043069~negative regulation of programmed cell death",14,9.6551724137931,0.0249594158654689,143,829,16650,1.96630872143538,1,0.289542640191669,36.6099224626582,312
"GOTERM_BP_FAT","GO:0002252~immune effector process",13,8.96551724137931,0.0249705061788474,143,742,16650,2.03994119088459,1,0.288576156106026,36.6229248475662,313
"GOTERM_BP_FAT","GO:0007143~female meiotic division",3,2.06896551724138,0.0252278862720427,143,29,16650,12.0448517000241,1,0.290025370615615,36.9239729431234,314
"GOTERM_BP_FAT","GO:0033014~tetrapyrrole biosynthetic process",3,2.06896551724138,0.0252278862720427,143,29,16650,12.0448517000241,1,0.290025370615615,36.9239729431234,315
"GOTERM_BP_FAT","GO:0045471~response to ethanol",5,3.44827586206897,0.025235786825591,143,130,16650,4.47821409359871,1,0.289034881204019,36.9331925299391,316
"GOTERM_BP_FAT","GO:0098771~inorganic ion homeostasis",12,8.27586206896552,0.0253316553599586,143,658,16650,2.12340850638723,1,0.28890498109714,37.0449653651499,317
"GOTERM_BP_FAT","GO:0048661~positive regulation of smooth muscle cell proliferation",4,2.75862068965517,0.0253593398462636,143,74,16650,6.29370629370629,1,0.28811765833205,37.0772077896798,318
"GOTERM_MF_FAT","GO:0020037~heme binding",5,3.44827586206897,0.0256740162393588,127,137,15478,4.44795677912524,0.999999117943145,0.539066048204396,31.4910313732451,319
"GOTERM_MF_FAT","GO:0046983~protein dimerization activity",17,11.7241379310345,0.0261255943035472,127,1160,15478,1.78608471354874,0.999999312009488,0.526126705742154,31.9513007723856,320
"GOTERM_BP_FAT","GO:0045321~leukocyte activation",13,8.96551724137931,0.0261283136232221,143,747,16650,2.026286966046,1,0.294443861219408,37.9665760106762,321
"GOTERM_BP_FAT","GO:0071822~protein complex subunit organization",23,15.8620689655172,0.0265839729243285,143,1674,16650,1.59974434167983,1,0.29770659603313,38.4879592159114,322
"GOTERM_BP_FAT","GO:0071248~cellular response to metal ion",5,3.44827586206897,0.0271536884409253,143,133,16650,4.3772017456228,1,0.301997939765557,39.1340279554112,323
"GOTERM_BP_FAT","GO:0044236~multicellular organism metabolic process",5,3.44827586206897,0.0271536884409253,143,133,16650,4.3772017456228,1,0.301997939765557,39.1340279554112,324
"GOTERM_BP_FAT","GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition",4,2.75862068965517,0.0271678977739795,143,76,16650,6.12808244387192,1,0.301057428934876,39.1500594006126,325
"GOTERM_MF_FAT","GO:0003777~microtubule motor activity",4,2.75862068965517,0.027487320388725,127,80,15478,6.09370078740158,0.999999675013002,0.526201916911987,33.3218611881723,326
"GOTERM_MF_FAT","GO:0008236~serine-type peptidase activity",7,4.82758620689655,0.0278447031192379,127,282,15478,3.02524152566036,0.999999733125739,0.513629769225111,33.6772796258324,327
"GOTERM_BP_FAT","GO:0001932~regulation of protein phosphorylation",19,13.1034482758621,0.0279910325092354,143,1300,16650,1.70172135556751,1,0.307622200237939,40.0719700147256,328
"GOTERM_CC_FAT","GO:0097149~centralspindlin complex",2,1.37931034482759,0.0280280804589246,138,3,14527,70.1787439613527,0.999859408166236,0.235686522016077,31.7614293989648,329
"GOTERM_BP_FAT","GO:0040017~positive regulation of locomotion",9,6.20689655172414,0.0283187701996682,143,422,16650,2.48318032678222,1,0.309551636394298,40.4353508282185,330
"GOTERM_BP_FAT","GO:0010039~response to iron ion",3,2.06896551724138,0.028576894429672,143,31,16650,11.2677644935709,1,0.310826642847899,40.7200812325155,331
"GOTERM_BP_FAT","GO:0042981~regulation of apoptotic process",20,13.7931034482759,0.0289965822639968,143,1400,16650,1.66333666333666,1,0.313551010735294,41.180285691078,332
"GOTERM_BP_FAT","GO:0070301~cellular response to hydrogen peroxide",4,2.75862068965517,0.0290436763236735,143,78,16650,5.97095212479828,1,0.312894023214079,41.231715103785,333
"GOTERM_MF_FAT","GO:0017171~serine hydrolase activity",7,4.82758620689655,0.029117406147525,127,285,15478,2.99339687802183,0.999999867761088,0.513217998352365,34.9287101420526,334
"GOTERM_BP_FAT","GO:0006873~cellular ion homeostasis",11,7.58620689655172,0.0291814314233517,143,588,16650,2.17817896389325,1,0.313055736385703,41.3819078475571,335
"GOTERM_BP_FAT","GO:0030100~regulation of endocytosis",6,4.13793103448276,0.0295478465280814,143,202,16650,3.45842276535346,1,0.315256215804236,41.7796430758025,336
"GOTERM_BP_FAT","GO:0051054~positive regulation of DNA metabolic process",6,4.13793103448276,0.0295478465280814,143,202,16650,3.45842276535346,1,0.315256215804236,41.7796430758025,337
"GOTERM_BP_FAT","GO:0002444~myeloid leukocyte mediated immunity",4,2.75862068965517,0.0300067132352677,143,79,16650,5.89537045233248,1,0.318250288400239,42.274137914413,338
"GOTERM_CC_FAT","GO:0005829~cytosol",43,29.6551724137931,0.0304006900788377,138,3399,14527,1.33172373801331,0.999934416152488,0.246705815856014,33.9669542017285,339
"GOTERM_BP_FAT","GO:0071396~cellular response to lipid",10,6.89655172413793,0.0304420267302746,143,509,16650,2.28749639358677,1,0.321002161650172,42.739581676325,340
"GOTERM_BP_FAT","GO:0051444~negative regulation of ubiquitin-protein transferase activity",4,2.75862068965517,0.0309864761771321,143,80,16650,5.82167832167832,1,0.324671380955813,43.3167267662075,341
"GOTERM_BP_FAT","GO:0048477~oogenesis",4,2.75862068965517,0.0309864761771321,143,80,16650,5.82167832167832,1,0.324671380955813,43.3167267662075,342
"GOTERM_BP_FAT","GO:0018107~peptidyl-threonine phosphorylation",4,2.75862068965517,0.0309864761771321,143,80,16650,5.82167832167832,1,0.324671380955813,43.3167267662075,343
"GOTERM_MF_FAT","GO:0004693~cyclin-dependent protein serine/threonine kinase activity",3,2.06896551724138,0.0311271117584763,127,34,15478,10.7535896248263,0.999999956448153,0.521417507144635,36.8601314437016,344
"GOTERM_MF_FAT","GO:0097472~cyclin-dependent protein kinase activity",3,2.06896551724138,0.0311271117584763,127,34,15478,10.7535896248263,0.999999956448153,0.521417507144635,36.8601314437016,345
"GOTERM_BP_FAT","GO:0051247~positive regulation of protein metabolic process",21,14.4827586206897,0.0312977562817109,143,1508,16650,1.62142234423402,1,0.326282296453623,43.6442267244709,346
"GOTERM_BP_FAT","GO:0043067~regulation of programmed cell death",20,13.7931034482759,0.0314766246429848,143,1413,16650,1.64803349516725,1,0.326739474699009,43.8316059399944,347
"GOTERM_BP_FAT","GO:0010941~regulation of cell death",21,14.4827586206897,0.0314877683545317,143,1509,16650,1.62034784301186,1,0.325755822827878,43.8432603927237,348
"GOTERM_BP_FAT","GO:0006909~phagocytosis",7,4.82758620689655,0.0315450892603346,143,277,16650,2.94236449471107,1,0.325173603144193,43.9031723606837,349
"GOTERM_BP_FAT","GO:0046916~cellular transition metal ion homeostasis",4,2.75862068965517,0.0319829316115122,143,81,16650,5.74980574980575,1,0.327831787485302,44.3588185720877,350
"GOTERM_BP_FAT","GO:0045069~regulation of viral genome replication",4,2.75862068965517,0.0319829316115122,143,81,16650,5.74980574980575,1,0.327831787485302,44.3588185720877,351
"GOTERM_BP_FAT","GO:0007568~aging",7,4.82758620689655,0.0329931298317182,143,280,16650,2.91083916083916,1,0.335264918894799,45.3967929663814,352
"GOTERM_BP_FAT","GO:1904668~positive regulation of ubiquitin protein ligase activity",4,2.75862068965517,0.0329960427101928,143,82,16650,5.67968616749105,1,0.33420685666578,45.3997593171127,353
"GOTERM_MF_FAT","GO:0015631~tubulin binding",7,4.82758620689655,0.0331640888756131,127,294,15478,2.90176227971504,0.99999998590431,0.529154312374414,38.7631797756783,354
"GOTERM_BP_FAT","GO:0015670~carbon dioxide transport",2,1.37931034482759,0.0336831711429017,143,4,16650,58.2167832167832,1,0.338830856026962,46.095264562359,355
"GOTERM_BP_FAT","GO:0009212~pyrimidine deoxyribonucleoside triphosphate biosynthetic process",2,1.37931034482759,0.0336831711429017,143,4,16650,58.2167832167832,1,0.338830856026962,46.095264562359,356
"GOTERM_BP_FAT","GO:0006235~dTTP biosynthetic process",2,1.37931034482759,0.0336831711429017,143,4,16650,58.2167832167832,1,0.338830856026962,46.095264562359,357
"GOTERM_BP_FAT","GO:0007079~mitotic chromosome movement towards spindle pole",2,1.37931034482759,0.0336831711429017,143,4,16650,58.2167832167832,1,0.338830856026962,46.095264562359,358
"GOTERM_BP_FAT","GO:0046075~dTTP metabolic process",2,1.37931034482759,0.0336831711429017,143,4,16650,58.2167832167832,1,0.338830856026962,46.095264562359,359
"GOTERM_CC_FAT","GO:0031091~platelet alpha granule",4,2.75862068965517,0.0338702081510142,138,75,14527,5.61429951690821,0.999978567738734,0.264467371916655,37.0735723621154,360
"GOTERM_BP_FAT","GO:0009262~deoxyribonucleotide metabolic process",3,2.06896551724138,0.0339116093227798,143,34,16650,10.2735499794323,1,0.339629283924112,46.3246281592789,361
"GOTERM_BP_FAT","GO:0002385~mucosal immune response",3,2.06896551724138,0.0339116093227798,143,34,16650,10.2735499794323,1,0.339629283924112,46.3246281592789,362
"GOTERM_BP_FAT","GO:0051781~positive regulation of cell division",4,2.75862068965517,0.0340257694319062,143,83,16650,5.61125621366585,1,0.339485366173951,46.4389049917101,363
"GOTERM_BP_FAT","GO:0045937~positive regulation of phosphate metabolic process",16,11.0344827586207,0.0340865175139731,143,1049,16650,1.77591712386755,1,0.338906548177996,46.4996214660337,364
"GOTERM_BP_FAT","GO:0010562~positive regulation of phosphorus metabolic process",16,11.0344827586207,0.0340865175139731,143,1049,16650,1.77591712386755,1,0.338906548177996,46.4996214660337,365
"GOTERM_BP_FAT","GO:1904018~positive regulation of vasculature development",5,3.44827586206897,0.0341327032721315,143,143,16650,4.07110372145337,1,0.338213189386756,46.5457396842185,366
"GOTERM_CC_FAT","GO:0099512~supramolecular fiber",13,8.96551724137931,0.0341362570879978,138,704,14527,1.94387145915679,0.999980332487057,0.259933377112103,37.3061183448412,367
"GOTERM_CC_FAT","GO:0099513~polymeric cytoskeletal fiber",13,8.96551724137931,0.0341362570879978,138,704,14527,1.94387145915679,0.999980332487057,0.259933377112103,37.3061183448412,368
"GOTERM_BP_FAT","GO:0001503~ossification",8,5.51724137931035,0.0343564883058982,143,359,16650,2.59461986481485,1,0.338965480249635,46.7686662009185,369
"GOTERM_MF_FAT","GO:0050839~cell adhesion molecule binding",9,6.20689655172414,0.0347600051338147,127,461,15478,2.37931917946265,0.999999994185325,0.531638683759533,40.2167002179828,370
"GOTERM_BP_FAT","GO:0018210~peptidyl-threonine modification",4,2.75862068965517,0.0350720685938182,143,84,16650,5.54445554445554,1,0.343667823334541,47.4756224804513,371
"GOTERM_BP_FAT","GO:0009893~positive regulation of metabolic process",36,24.8275862068966,0.0360040936954972,143,3052,16650,1.37339724495688,1,0.350021711949067,48.3831233657024,372
"GOTERM_BP_FAT","GO:0001666~response to hypoxia",7,4.82758620689655,0.0360175198020511,143,286,16650,2.84977260501736,1,0.349049932475789,48.3960873288073,373
"GOTERM_BP_FAT","GO:0050801~ion homeostasis",12,8.27586206896552,0.0369468164572707,143,699,16650,1.99885950958912,1,0.355269152923107,49.285960734418,374
"GOTERM_CC_FAT","GO:0031262~Ndc80 complex",2,1.37931034482759,0.0371963641934183,138,4,14527,52.6340579710145,0.999992692494595,0.273588100442424,39.9242906923676,375
"GOTERM_BP_FAT","GO:1904666~regulation of ubiquitin protein ligase activity",4,2.75862068965517,0.0372141963138169,143,86,16650,5.4155147178403,1,0.356267580052305,49.5393000451652,376
"GOTERM_BP_FAT","GO:0031572~G2 DNA damage checkpoint",3,2.06896551724138,0.0376660561297926,143,36,16650,9.7027972027972,1,0.358681372744525,49.964716978689,377
"GOTERM_BP_FAT","GO:0002251~organ or tissue specific immune response",3,2.06896551724138,0.0376660561297926,143,36,16650,9.7027972027972,1,0.358681372744525,49.964716978689,378
"GOTERM_BP_FAT","GO:0006730~one-carbon metabolic process",3,2.06896551724138,0.0376660561297926,143,36,16650,9.7027972027972,1,0.358681372744525,49.964716978689,379
"GOTERM_BP_FAT","GO:0000077~DNA damage checkpoint",5,3.44827586206897,0.037974738401388,143,148,16650,3.93356643356643,1,0.359972457568334,50.2533850713762,380
"GOTERM_BP_FAT","GO:2000379~positive regulation of reactive oxygen species metabolic process",4,2.75862068965517,0.0383099235208674,143,87,16650,5.35326742223294,1,0.361454084621794,50.565055868842,381
"GOTERM_BP_FAT","GO:0051052~regulation of DNA metabolic process",8,5.51724137931035,0.0394150710651942,143,370,16650,2.51748251748252,1,0.368734844392106,51.5796590026777,382
"GOTERM_BP_FAT","GO:0022617~extracellular matrix disassembly",4,2.75862068965517,0.0394220206150576,143,88,16650,5.29243483788938,1,0.367698402815283,51.5859764942709,383
"GOTERM_BP_FAT","GO:0032467~positive regulation of cytokinesis",3,2.06896551724138,0.0396002923118466,143,37,16650,9.44055944055944,1,0.367949404442206,51.7477685716013,384
"GOTERM_BP_FAT","GO:0036293~response to decreased oxygen levels",7,4.82758620689655,0.0408799907632354,143,295,16650,2.76283038994903,1,0.376348495947715,52.8942680325193,385
"GOTERM_BP_FAT","GO:0006468~protein phosphorylation",24,16.551724137931,0.0413502229547783,143,1852,16650,1.50885831231404,1,0.378700316457247,53.3090531903984,386
"GOTERM_BP_FAT","GO:0006778~porphyrin-containing compound metabolic process",3,2.06896551724138,0.0415715044315693,143,38,16650,9.19212366580788,1,0.379219477188031,53.5030465218689,387
"GOTERM_BP_FAT","GO:0051270~regulation of cellular component movement",13,8.96551724137931,0.0415833787621354,143,802,16650,1.8873271367037,1,0.378216571648268,53.5134349722693,388
"GOTERM_BP_FAT","GO:0055082~cellular chemical homeostasis",12,8.27586206896552,0.0416581187896744,143,713,16650,1.95961121627321,1,0.377674603998627,53.57877218611,389
"GOTERM_BP_FAT","GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process",6,4.13793103448276,0.0416842240081808,143,222,16650,3.14685314685315,1,0.376784997888204,53.601572740664,390
"GOTERM_BP_FAT","GO:0045765~regulation of angiogenesis",6,4.13793103448276,0.0416842240081808,143,222,16650,3.14685314685315,1,0.376784997888204,53.601572740664,391
"GOTERM_BP_FAT","GO:0030282~bone mineralization",4,2.75862068965517,0.0416950908664316,143,90,16650,5.17482517482517,1,0.375790784436127,53.6110608430449,392
"GOTERM_BP_FAT","GO:0070944~neutrophil mediated killing of bacterium",2,1.37931034482759,0.0419264121440615,143,5,16650,46.5734265734266,1,0.376386114072696,53.8125985455625,393
"GOTERM_BP_FAT","GO:0031915~positive regulation of synaptic plasticity",2,1.37931034482759,0.0419264121440615,143,5,16650,46.5734265734266,1,0.376386114072696,53.8125985455625,394
"GOTERM_MF_FAT","GO:0004712~protein serine/threonine/tyrosine kinase activity",3,2.06896551724138,0.0419393728547426,127,40,15478,9.14055118110236,0.999999999893673,0.586562957156034,46.366898429275,395
"GOTERM_BP_FAT","GO:0043085~positive regulation of catalytic activity",21,14.4827586206897,0.0421473411647979,143,1559,16650,1.56838030474977,1,0.376902720800176,54.0043096684133,396
"GOTERM_BP_FAT","GO:0048469~cell maturation",5,3.44827586206897,0.0422165952540099,143,153,16650,3.80501851090086,1,0.376335328649992,54.0642499950307,397
"GOTERM_BP_FAT","GO:1901698~response to nitrogen compound",14,9.6551724137931,0.0423287659116718,143,895,16650,1.82130718443568,1,0.376076552297168,54.1611786714858,398
"GOTERM_BP_FAT","GO:1901991~negative regulation of mitotic cell cycle phase transition",5,3.44827586206897,0.0428550521123847,143,154,16650,3.78031059849242,1,0.378747020896562,54.613378105217,399
"GOTERM_BP_FAT","GO:2000060~positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",4,2.75862068965517,0.0428559405573558,143,91,16650,5.11795896411281,1,0.377699975361457,54.6141379063422,400
"GOTERM_MF_FAT","GO:0008092~cytoskeletal protein binding",13,8.96551724137931,0.042915060899261,127,846,15478,1.87276856350403,0.999999999938417,0.58136860642196,47.1556808898321,401
"GOTERM_BP_FAT","GO:0060548~negative regulation of cell death",14,9.6551724137931,0.0429621458643632,143,897,16650,1.81724629885165,1,0.377398327256801,54.7048785325652,402
"GOTERM_BP_FAT","GO:0031577~spindle checkpoint",3,2.06896551724138,0.0435789308872046,143,39,16650,8.95642818719742,1,0.380663159113125,55.2284747212096,403
"GOTERM_BP_FAT","GO:0007018~microtubule-based movement",6,4.13793103448276,0.0444249271514892,143,226,16650,3.09115663097964,1,0.385472061375249,55.9373583743199,404
"GOTERM_BP_FAT","GO:0006259~DNA metabolic process",15,10.3448275862069,0.0447718072667729,143,995,16650,1.75527989598341,1,0.386803020039914,56.2249429017102,405
"GOTERM_BP_FAT","GO:0051094~positive regulation of developmental process",16,11.0344827586207,0.0449163291395849,143,1089,16650,1.71068600820667,1,0.386741608171254,56.3442362640155,406
"GOTERM_CC_FAT","GO:0005813~centrosome",10,6.89655172413793,0.0452264542330867,138,496,14527,2.12234104721833,0.999999464304824,0.316133201561678,46.3212518649462,407
"GOTERM_BP_FAT","GO:0010631~epithelial cell migration",6,4.13793103448276,0.0458349786862173,143,228,16650,3.06404122193596,1,0.391931909266462,57.0953719462404,408
"GOTERM_CC_FAT","GO:0032133~chromosome passenger complex",2,1.37931034482759,0.0462787919361498,138,5,14527,42.1072463768116,0.999999620257374,0.315503042978764,47.1111571432986,409
"GOTERM_BP_FAT","GO:0051186~cofactor metabolic process",8,5.51724137931035,0.0470673623077892,143,385,16650,2.41939878303515,1,0.399142060008008,58.0838753951435,410
"GOTERM_BP_FAT","GO:0001775~cell activation",14,9.6551724137931,0.0472432632311649,143,910,16650,1.79128563743948,1,0.399250910554413,58.2231997487343,411
"GOTERM_BP_FAT","GO:0051321~meiotic cell cycle",6,4.13793103448276,0.0472715661206703,143,230,16650,3.03739738522347,1,0.398381930381706,58.2455764838361,412
"GOTERM_BP_FAT","GO:0022407~regulation of cell-cell adhesion",8,5.51724137931035,0.0476090680898505,143,386,16650,2.41313091054024,1,0.399559275587456,58.5115402321269,413
"GOTERM_BP_FAT","GO:0051445~regulation of meiotic cell cycle",3,2.06896551724138,0.0476994310309036,143,41,16650,8.51952925123657,1,0.399103924674782,58.5824774516517,414
"GOTERM_MF_FAT","GO:0004064~arylesterase activity",2,1.37931034482759,0.0478677813378895,127,6,15478,40.6246719160105,0.999999999996183,0.608974828331981,50.9957318426921,415
"GOTERM_BP_FAT","GO:0090132~epithelium migration",6,4.13793103448276,0.0479998242235996,143,231,16650,3.02424847879393,1,0.400027528622576,58.8174712401266,416
"GOTERM_BP_FAT","GO:0042325~regulation of phosphorylation",19,13.1034482758621,0.049762816612469,143,1393,16650,1.58811038208023,1,0.41040488925213,60.1714520217411,417
"GOTERM_BP_FAT","GO:0007091~metaphase/anaphase transition of mitotic cell cycle",3,2.06896551724138,0.0498110317631548,143,42,16650,8.31668331668332,1,0.409657102395856,60.2078838511926,418
"GOTERM_MF_FAT","GO:0004601~peroxidase activity",3,2.06896551724138,0.0498138213830082,127,44,15478,8.30959198282033,0.999999999998725,0.611094824259489,52.432169526837,419
"GOTERM_BP_FAT","GO:0071447~cellular response to hydroperoxide",2,1.37931034482759,0.0500998245476815,143,6,16650,38.8111888111888,1,0.410450248770347,60.4254403955716,420
"GOTERM_BP_FAT","GO:0019740~nitrogen utilization",2,1.37931034482759,0.0500998245476815,143,6,16650,38.8111888111888,1,0.410450248770347,60.4254403955716,421
"GOTERM_BP_FAT","GO:0007100~mitotic centrosome separation",2,1.37931034482759,0.0500998245476815,143,6,16650,38.8111888111888,1,0.410450248770347,60.4254403955716,422
"GOTERM_BP_FAT","GO:0009202~deoxyribonucleoside triphosphate biosynthetic process",2,1.37931034482759,0.0500998245476815,143,6,16650,38.8111888111888,1,0.410450248770347,60.4254403955716,423
"GOTERM_BP_FAT","GO:1900157~regulation of bone mineralization involved in bone maturation",2,1.37931034482759,0.0500998245476815,143,6,16650,38.8111888111888,1,0.410450248770347,60.4254403955716,424
"GOTERM_BP_FAT","GO:0009057~macromolecule catabolic process",17,11.7241379310345,0.0501042517159548,143,1201,16650,1.64810210605381,1,0.409428642172055,60.4287667582258,425
"GOTERM_BP_FAT","GO:0002521~leukocyte differentiation",9,6.20689655172414,0.0503295684877003,143,474,16650,2.21076391962468,1,0.409815409504073,60.5977107008739,426
"GOTERM_BP_FAT","GO:0071900~regulation of protein serine/threonine kinase activity",9,6.20689655172414,0.0513493852654814,143,476,16650,2.20147499559264,1,0.415203394781925,61.3538914535836,427
"GOTERM_BP_FAT","GO:1903037~regulation of leukocyte cell-cell adhesion",7,4.82758620689655,0.0518054819241974,143,313,16650,2.60394557519158,1,0.417007410334397,61.6876262428465,428
"GOTERM_CC_FAT","GO:0045335~phagocytic vesicle",4,2.75862068965517,0.0518617390435369,138,89,14527,4.73115127829344,0.999999939191852,0.339916245510472,51.1248909364004,429
"GOTERM_BP_FAT","GO:0072528~pyrimidine-containing compound biosynthetic process",3,2.06896551724138,0.0519559007023542,143,43,16650,8.12327207676045,1,0.416897367407998,61.7970923410967,430
"GOTERM_BP_FAT","GO:0070482~response to oxygen levels",7,4.82758620689655,0.0524600930097199,143,314,16650,2.59565275488842,1,0.418977714048562,62.1618636016051,431
"GOTERM_BP_FAT","GO:0090130~tissue migration",6,4.13793103448276,0.0525091264987993,143,237,16650,2.94768522616624,1,0.418238036955935,62.197162105301,432
"GOTERM_BP_FAT","GO:0070925~organelle assembly",11,7.58620689655172,0.052973448163264,143,653,16650,1.9613617622806,1,0.420053025764107,62.5298823118029,433
"GOTERM_BP_FAT","GO:0097305~response to alcohol",5,3.44827586206897,0.0539922795674398,143,166,16650,3.50703513354116,1,0.425222122838391,63.2502810240098,434
"GOTERM_BP_FAT","GO:1901988~negative regulation of cell cycle phase transition",5,3.44827586206897,0.0539922795674398,143,166,16650,3.50703513354116,1,0.425222122838391,63.2502810240098,435
"GOTERM_BP_FAT","GO:0044773~mitotic DNA damage checkpoint",4,2.75862068965517,0.054020465044443,143,100,16650,4.65734265734266,1,0.424351583538227,63.2700232993845,436
"GOTERM_BP_FAT","GO:0006690~icosanoid metabolic process",4,2.75862068965517,0.054020465044443,143,100,16650,4.65734265734266,1,0.424351583538227,63.2700232993845,437
"GOTERM_BP_FAT","GO:0007077~mitotic nuclear envelope disassembly",3,2.06896551724138,0.0541333258008225,143,44,16650,7.93865225683408,1,0.423996729897204,63.3489753253283,438
"GOTERM_BP_FAT","GO:0050766~positive regulation of phagocytosis",3,2.06896551724138,0.0541333258008225,143,44,16650,7.93865225683408,1,0.423996729897204,63.3489753253283,439
"GOTERM_BP_FAT","GO:0070206~protein trimerization",3,2.06896551724138,0.0541333258008225,143,44,16650,7.93865225683408,1,0.423996729897204,63.3489753253283,440
"GOTERM_BP_FAT","GO:0015701~bicarbonate transport",3,2.06896551724138,0.0541333258008225,143,44,16650,7.93865225683408,1,0.423996729897204,63.3489753253283,441
"GOTERM_BP_FAT","GO:0032757~positive regulation of interleukin-8 production",3,2.06896551724138,0.0541333258008225,143,44,16650,7.93865225683408,1,0.423996729897204,63.3489753253283,442
"GOTERM_BP_FAT","GO:0031325~positive regulation of cellular metabolic process",33,22.7586206896552,0.0549270322252003,143,2839,16650,1.35340179369767,1,0.427730294357739,63.8997037924501,443
"GOTERM_BP_FAT","GO:2000058~regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",4,2.75862068965517,0.0553392049280185,143,101,16650,4.61123035380461,1,0.429153236577147,64.1826049937084,444
"GOTERM_BP_FAT","GO:0032640~tumor necrosis factor production",4,2.75862068965517,0.0553392049280185,143,101,16650,4.61123035380461,1,0.429153236577147,64.1826049937084,445
"GOTERM_BP_FAT","GO:0072089~stem cell proliferation",4,2.75862068965517,0.0553392049280185,143,101,16650,4.61123035380461,1,0.429153236577147,64.1826049937084,446
"GOTERM_BP_FAT","GO:0065003~macromolecular complex assembly",22,15.1724137931034,0.055612679802323,143,1710,16650,1.49797570850202,1,0.429742979776473,64.3691517350981,447
"GOTERM_MF_FAT","GO:0004568~chitinase activity",2,1.37931034482759,0.0556217019394793,127,7,15478,34.8211473565804,0.999999999999952,0.640298840598911,56.4894573754983,448
"GOTERM_MF_FAT","GO:0016684~oxidoreductase activity, acting on peroxide as acceptor",3,2.06896551724138,0.0560401193519362,127,47,15478,7.7791924945552,0.999999999999962,0.631074588945088,56.7689397078625,449
"GOTERM_BP_FAT","GO:0009628~response to abiotic stimulus",15,10.3448275862069,0.0562765925451217,143,1029,16650,1.69728230952721,1,0.432629731089562,64.8182187398718,450
"GOTERM_BP_FAT","GO:0048599~oocyte development",3,2.06896551724138,0.0563426045916928,143,45,16650,7.76223776223776,1,0.431985832819758,64.8625755439431,451
"GOTERM_BP_FAT","GO:0030003~cellular cation homeostasis",10,6.89655172413793,0.0568568589998738,143,573,16650,2.03199941419837,1,0.433966162587803,65.2063246581112,452
